text	label
포인트 적립도 있어요?	어플 다운로드하시면 가능합니다
사이즈는 한 가지 인가요?	네 벤티사이즈 한 종류입니다
벤티가 어떤 거죠?	20온즈 600미리 사이즈입니다
체인점이죠	네 체인점입니다
아메리카노 작은 사이즈로 주세요	네 아메리카노 작은 사이즈 드리겠습니다
투 샷 들어가나요?	네 투 샷 들어갑니다
원 샷으로 주세요	따뜻한 걸로 드릴까요?
네 따뜻한 걸로요	연하게 드시나요?
컵은 작은거 없나요?	컵 뚜껑 없는 건 작은 사이즈 있습니다
네 그걸로 주시고 적립되나요?	7잔 드시면 1잔 무료입니다
적립 어떻게 해요?	핸드폰 번호로 적립 가능합니다
영수증 좀 주세요	네 영수증 드리겠습니다
커피를 캔에 담아주시는건가요?	캔에 담아 드릴수도 있고 원하시면 종이컵에도 담아드립니다
캔에 하면 가격은?	캔에 담아도 가격은 똑같습니다
메뉴 다 되는 건가요?	휘핑올라가는거 빼고 다 가능합니다
테이크아웃하면 할인 되나요?	아뇨 테이크아웃 할인 없습니다
텀블러는 할인되고?	텀블러는 할인됩니다
한 샷 반 돼요?	네 한 샷 반 됩니다
아메리카노 한샷 반 주세요	아이스로 드릴까요?
핫으로 주세요	2800원입니다
쿠폰은 10개하면 1개 무료에요?	네 쿠폰은 10개 드시면 1개 무료제공입니다
영수증 주세요	네 영수증 드리겠습니다
커피종류는 어떤 거 있어요	일반 커피류도 있고 비엔나 커피도 있습니다
일반 커피하고 비엔나 커피랑 뭐가 달라요?	원두가 달라서 비엔나 커피가 조금 더 부드럽습니다
슈가는?	들어가는 거 있고 안들어가는 거 있습니다
어떤 게 잘나가요?	고객님은 단 거 좋아하시나요?
아니요	일반 라떼로 주문 도와드릴까요?
원산지는 어디 꺼죠?	이탈리아, 케냐, 만델리 있습니다
달지 않은 음료로 과일주스는 있나요?	애플망고 있습니다
생과일인가요?	퓨레 사용합니다
애플망고 주스는 가격이 얼마에요?	애플망고 주스 가격은 5800원입니다
텀블러가지고 오면 할인은 되나요?	텀블러 할인은 없습니다
할인 카드는 따로 없나요?	네 할인 카드는 따로 없고 쿠폰이 있습니다
오픈한 지 얼마 안됐죠?	1년되었습니다
몇 시부터 몇 시까지 영업해요?	9시반에서 11시반까지 영업합니다
아메리카노 한 잔 주세요	따뜻한 걸로 드릴까요?
따뜻한 걸로 주세요	가져 가시겠어요?
포장해주세요	쿠폰 하나 드릴까요?
네 쿠폰 주세요	아메리카노 진하게 선택 가능한데 해드릴까요?
진하게 주시고 컵도 큰 컵으로 가능한가요?	사이즈 업은 500원 추가 되는데 하시겠어요?
아니요 화장실은 어디 이용해요?	1층도 있고 2층도 있습니다
토요일, 일요일도 영업하세요?	저희는 명절 당일만 쉽니다
어떤 게 잘나가요?	아메리카노가 제일 잘나갑니다
샷은 몇 개 들어가요?	원 샷 들어갑니다
샷 추가 시 추가요금 있나요?	네 샷 추가 시 추가요금 있습니다
따뜻한 음료는 커피 말고 어떤 거 있어요?	메뉴판 보여드리겠습니다
여기선 어떤 게 잘나가요?	유자차, 생강차, 허브티 같은 차 종류가 많이 나갑니다
사이즈는 세 가지 있어요?	큰 거, 작은 거 두 가지있습니다
가격 차이 나겠네요	사이즈업하면 천원 추가됩니다
돌체라떼는 뭐에요?	우유 들어간 커피입니다
아메리카노 먹다가 남으면 포장도 해주나요?	네 포장해드립니다
컵 비용 따로 추가되진 않죠?	네 포장 컵 비용 따로 추가되지 않습니다
아메리카노 한 잔 주세요	따뜻한 걸로 드릴까요?
네 몇 시부터 몇 시까지 영업해요?	아침 10시 30분부터 저녁 10시까지 영업합니다
차기지고 오면 어디다 세워요?	가게 앞에 세우시면 됩니다
커피는 원산지 어디에요?	원두를 몇 가지를 섞어서 직접 로스팅을 합니다
화장실이 밖에 있어요?	네 밖에 있습니다
다 못마셔서 그런데 포장해주세요	네 포장해드리겠습니다
카드 결제돼요?	네 카드 결제됩니다
포인트 적립있어요?	네 전화번호로 포인트 적립 가능합니다
따뜻한 음료 어떤 거 있어요?	커피 종류 많이 있습니다
돌체라떼는 뭔가요?	카페라떼에 연유 넣은 메뉴입니다
시럽 들어가나요?	시럽은 따로 안들어가고 연유만 들어갑니다
아메리카노하고 더치 아메리카노하고 어떻게 차이가 나요?	아메리카노는 뜨거운 물로 만들고 더치는 차카운 물로 만듭니다
더치도 뜨겁게도 되나요?	네 더치 커피도 뜨겁게 가능합니다
컵 사이즈도 있나요?	컵 사이즈는 하나입니다
샷 추가 시 추가요금 있나요?	샷 추가 시 추가요금 500원입니다
생과일 주스도 가능해요?	지금은 생과일 주스는 키위만 가능합니다
아메리카노로 뜨겁게 해주세요	네 아메리카노 주문받았습니다
마시고 갈 건데 못마시면 포장돼죠?	네 포장가능하고 2500원입니다
카드 돼요?	카드 결제 가능합니다
할인카드 없죠?	할인카드는 없고 쿠폰은 있습니다
영수증 주세요	영수증 드리겠습니다
주차는 앞에 하면 되나요?	평일에는 주차하면 안됩니다
몇 시부터 몇 시까지해요?	아침 8시부터 밤 11시까지합니다
명절에는 휴무 없어요?	설 당일만 휴무입니다
아메리카노에는 샷 몇 개 들어가요?	아메리카노에는 샷 하나 들어갑니다
커피 중에 덜 단 게 어떤 거에요?	덜 단 게 라떼입니다
그린라떼는 커피들어가나요?	그린라떼는 커피 안들어갑니다
카페라떼로 주세요	사이즈는 어떤 거 드릴까요?
작은 걸로 주세요	드시고 가시겠어요?
테이크아웃하면 더 저렴해요?	테이크아웃해도 가격은 똑같습니다
샌드위치 구매하면 아메리카노 무료로 제공되나요?	샌드위치 구매하시면 아메리카노 무료로 제공됩니다
아메리카노 주세요	따뜻한 거 드릴까요?
예	드시고 가시는 건가요?
테이크아웃은 더 싸나요?	테이크아웃은 500원 할인됩니다
테이크아웃 해주세요	시럽 안넣으셔도 돼요?
네 영수증도 주세요	영수증 드리겠습니다
청도 만들어서 파나요?	매실하고 자몽청 만들어서 판매하고 있습니다
그릇은 파는 건가요?	판매하는 겁니다
그릇 얼마씩 해요?	2만 원 정도합니다
밀크하고 블랙하고 어떻게 틀려요?	밀크는 우유 들어가고 블랙은 물 들어갑니다
라떼 종류 중에 많이 안 단 건 어떤 거에요?	라떼만 안달고 나머지는 전부 답니다
더치라떼 따뜻한 거 하나 주세요	시럽 조금만 넣을까요?
많이 말고 조금만 넣어주세요	3000원 결제하겠습니다
이걸로 결제 해주세요	쿠폰 하나 드릴까요?
네 영수증도 주세요	영수증 드리겠습니다
생강차는 생강분말 들어가요?	생강청이 들어갑니다
수삼주스는 뭐에요?	수삼갈아서 만든 주스입니다
수삼주스는 얼마에요?	수삼주스는 5500원입니다
아메리카노 따뜻한 거 한 잔 주세요	2800원 결제 도와드릴게요
마시고 갈게요	영수증 필요하세요?
네 햄치즈는 얼마씩 해요?	5000원입니다
로얄밀크티는 뭐에요	로얄밀크티는 홍차에 티백을 넣은 것입니다
커피가 들어간 거인가요?	로얄밀크티는 커피가 들어가지 않습니다
카페라떼도 커피 들어가요?	카페라떼에는 커피가 들어갑니다
솔트 치즈 카페라떼 하나 주세요	따뜻한 걸로 드릴까요?
네 여기도 체인점이죠	네 체인점입니다
여기 뒤에 차 잠깐 세워도 되나요?	주차는 이쪽 라인 빈자리에 하시면 됩니다
많이 안달죠?	솔트 치즈 카페라떼는 많이 안답니다
커피말고 뭐 있나요?	라떼도 있고 주스도 있습니다
어떤 게 잘나가나요?	곡물 라떼와 고구마, 블루베리, 딸기, 망고주스가 잘나갑니다
블루베리는 냉동이죠?	블루베리는 냉동입니다
블루베리 주스를 먹을게요	드시고 가시겠어요?
네 곡물라떼는 어떤 게 들어가요?	곡물가루가 들어갑니다
블루베리 주스는 시럽 들어가요?	안넣고 싶으시면 안넣어 드립니다
몇 시까지해요?	영업시간은 6시까지입니다
커피 어떤 게 맛있어요?	단거 좋아하시면 아이슈페너가 좋고 더치커피도 잘나갑니다
더치는 아메리카노랑 비슷한가요?	아메리카노보다는 조금 연해요
더치커피 하나 주세요	아이스로 하시는 거세요?
따뜻하게 주세요	드시고 가세요?
가지고 갈게요	더치커피 테이크아웃으로 주문받았습니다
여기 테이크아웃하면 할인되는 거 없어요?	테이크아웃 시 할인되지 않습니다
시럽 조금 넣어 주세요	시럽 한 번이 기본이라서 한번 넣어 드렸습니다
물티슈 있어요?	화장실에 가시면 물티슈 있습니다
커피 원두는 다 같은거죠?	원두는 다 같습니다
비엔나는 어떤 거에요?	아메리카노에 휘핑 들어갔습니다
카페라떼 아이스로 하나 주세요	가지고 가시는 거에요?
네 얼음은 조금만 넣어주세요	샷 더 넣어 드릴까요?
원래하던데로 해주세요	연하다 싶으면 더 넣어 드릴게요
주차장은 앞에 있나요?	주차장은 뒤에도 있습니다
1리터 커피가 뭐예요?	1리터 커피는 대용량 아이스 아메리카노인데, 테이크 아웃만 가능하세요
텀블러 가져오면 따로 할인이 되나요?	텀블러 할인은 따로 없는데, 테이크 아웃 하시면 무조건 천원씩 할인이 돼요
카푸치노 한 잔 주시겠어요?	테이크 아웃 하시는 건가요?
아니요, 마시고 갈게요	3500원이에요
적립되는 카드 있나요?	네, 적립 쿠폰 하나 만들어 드릴까요?
아니요 다음에 해주세요	네 말씀해주시면 바로 분쇄도 가능해요
원두는 로스팅 하시나요? 아니면 분쇄 해주실 수 있나요?	12000원이랑 14000원짜리 두 가지 있어요
저 원두는 얼마인가요?	200g이에요
원두 한 봉지가 몇 그램인가요?	카푸치노는 에스프레소에 우유를 넣고 위에 우유 거품을 올리는 거예요
이 카푸치노는 어떻게 만드는 거에요?	라떼는 거품이 적고 우유가 많아서 부드러운데, 카푸치노는 우유가 적어서 상대적으로 더 진해요
그럼 카페 라떼랑은 뭐가 다른 건가요?	끓인 물은 미네랄이 다 없어지는데, 미네랄이 있는 물로 내린 커피가 제일 맛있어요
더치는 끓인 물로 하는 건가요?	코웨이 정수기를 사용해요.
정수기는 어떤 거 사용하세요?	네, 직접 하고 있어요
여기 로스팅도 직접 하시는 거에요?	차 종류는 이쪽에 있어요
차 종류는 어디에 있어요?	블랙티는 홍차예요
블랙티가 어떤 것인가요?	맞아요. 홍차가 약간 들어가요
밀키티도 홍차 넣은 거 아닌가요?	유자레몬티 드릴까요?
유자레몬티는 뭔가요?	유자레몬티랑 오렌지 자몽주스 종류가 있어요
따뜻한 거는 유자레몬티밖에 없나요?	블랙티와 프렌치 얼그레이는 향이 약간 달라요
블랙티랑 프렌치 얼그레이가 어떻게 다른가요?	작은 거는 하나이고, 더블은 두개가 들어가요
에스프레소는 샷이 몇 개 들어가나요?	CJ카드가 적립 가능하세요
어느 카드가 적립되나요?	네 통신사 카드는 따로 적립이 되지 않으세요
LG카드는 적립이 안 되나요?	뜨거운 물이요, 잠시만요
뜨거운 물 한 잔 받을 수 있을까요?	에스프레소에는 물이 안들어가고 샷만 추출되는거예요
에스프레소에 물이 얼마나 들어가나요?	텀블러는 가져오시면 300원 할인 되요
텀블러 가져오면 할인 되나요?	테이크 아웃 할 때 텀블러에 담아가시기 때문에 할인이 되요
텀블러 가져오면 테이크 아웃 할 때도 똑같이 할인 되나요?	텀블러를 사용하시기 때문에 300원 똑같이 할인되세요
매장에서 텀블러를 사용하면요?	에스프레소는 원액을 말하는거고, 에스프레소 콘파냐는 그 위에 휘핑크림이 올라가는 거예요.
에스프레소와 콘파냐의 차이가 뭔가요?	커피 원액이랑 하겐다즈 아이스크림 하나가 딱 올라가는 음식이에요
아포카토는 뭐예요?	깔끔한 맛을 원하시면 아메리카노가 제일 잘 나가고, 달달한 맛을 좋아하시면 라떼나 바닐라라떼 처럼 우유 들어간 음료도 많이 찾으세요
주로 많이 나가는 제품은 어떤 것인가요?	저희 쪽에서 테이크 아웃 잔에 남은 음료를 담아드려요
혹시 다 못 마시면 어떻게 하나요?	네, 아파트 지하에 주차 가능하세요
여기 주차는 가능 한가요?	뒤쪽으로 나가시면 돼요
사장님, 여기 화장실이 어디에 있나요?	네, 테이크 아웃 잔에 담아 드릴게요
사장님, 다 못 마신 음료 포장 좀 해주시겠어요?	네 빨대 하나 드릴게요
빨대 하나 가져가도 될까요?	달달한 음료 찾으세요?
잘 나가는 커피가 무엇인가요?	바닐라 카라멜마끼아또도 있고 스윗앤솔티 라떼랑 연유 라떼 많이 나가는데 스윗앤솔티 라떼는 덜 달게도 가능하세요
네, 그런데 너무 달지 않은 걸로 부탁드려요	더치 커피는 그냥 커피인데 허니 더치 라떼는 더치 라떼에 원당시럽을 넣어 달게 드시는 음료예요
